Name,Height,Weight,Drink,Age,PLZ,Einkommen,Kaeufer
Unbekannt,172,76,Nein,73,75851,69297,Nein
Unbekannt,188,85,Nein,29,38677,95026,Ja
Unbekannt,169,112,Oft,25,10745,103597,Nein
Unbekannt,182,96,Gelegentlich,59,17635,34520,Ja
Unbekannt,194,105,Nein,33,54166,38106,Ja
Unbekannt,157,80,Nein,63,10246,47063,Ja
Unbekannt,160,82,Nein,35,56584,57029,Ja
Unbekannt,199,64,Oft,53,18240,63853,Ja
Unbekannt,200,61,Oft,62,53950,70202,Ja
Unbekannt,164,83,Oft,28,31960,30982,Ja
Unbekannt,165,108,Gelegentlich,66,24430,60055,Nein
Unbekannt,193,81,Nein,58,14368,88049,Ja
Unbekannt,191,73,Nein,68,20383,87699,Nein
Unbekannt,169,70,Gelegentlich,36,81564,95627,Nein
Unbekannt,169,109,Oft,52,16733,84235,Ja
Unbekannt,165,75,Gelegentlich,66,81715,75499,Nein
Unbekannt,164,105,Gelegentlich,68,64427,60786,Ja
Unbekannt,201,108,Nein,67,64627,34983,Nein
Unbekannt,153,75,Oft,46,19380,83056,Nein
Unbekannt,185,71,Nein,54,82344,75377,Nein
Unbekannt,176,85,Oft,45,82563,97105,Nein
Unbekannt,157,90,Oft,55,29557,46564,Ja
Unbekannt,174,88,Oft,66,30537,106887,Nein
Unbekannt,187,63,Nein,28,62371,36188,Ja
Unbekannt,199,88,Oft,44,82278,27559,Ja
Unbekannt,177,82,Gelegentlich,61,20564,83640,Ja
Unbekannt,198,71,Gelegentlich,51,42748,91859,Nein
Unbekannt,200,111,Nein,31,39536,58579,Ja
Unbekannt,174,68,Gelegentlich,45,30293,83550,Nein
Unbekannt,169,70,Oft,53,12368,60588,Nein
Unbekannt,156,109,Nein,40,17904,43920,Nein
Unbekannt,193,98,Oft,37,29030,85776,Ja
Unbekannt,172,85,Nein,69,46370,102189,Nein
Unbekannt,189,81,Gelegentlich,43,54276,50212,Ja
Unbekannt,179,73,Oft,47,24653,98376,Nein
Unbekannt,175,96,Nein,32,27740,62402,Ja
Unbekannt,164,107,Nein,64,54841,107320,Nein
Unbekannt,158,81,Nein,45,74825,71763,Nein
Unbekannt,155,99,Gelegentlich,73,18431,70653,Nein
Unbekannt,193,88,Nein,45,29681,103448,Nein
Unbekannt,168,62,Nein,67,58480,42689,Nein
Unbekannt,185,79,Nein,36,42325,84154,Ja
Unbekannt,156,75,Oft,68,49516,102442,Nein
Unbekannt,180,71,Gelegentlich,42,62011,81312,Ja
Unbekannt,157,82,Oft,28,41273,95603,Nein
Unbekannt,163,88,Oft,28,51504,67266,Ja
Unbekannt,172,104,Gelegentlich,64,67722,98953,Nein
Unbekannt,187,58,Oft,58,22454,105357,Nein
Unbekannt,194,97,Nein,26,45939,58262,Nein
Unbekannt,192,69,Nein,33,80697,29352,Ja
Unbekannt,163,100,Gelegentlich,66,42746,105719,Nein
Unbekannt,168,94,Gelegentlich,47,32627,76792,Ja
Unbekannt,199,65,Nein,74,63134,80718,Nein
Unbekannt,166,70,Nein,39,65583,57479,Ja
Unbekannt,159,111,Nein,31,52435,61765,Ja
Unbekannt,188,99,Nein,59,69478,33533,Ja
Unbekannt,165,103,Oft,61,50383,99501,Ja
Unbekannt,167,77,Nein,49,10808,43320,Ja
Unbekannt,151,94,Nein,39,43098,105924,Ja
Unbekannt,179,80,Oft,53,82555,27175,Nein
Unbekannt,173,93,Nein,36,62790,41746,Nein
Unbekannt,159,94,Oft,50,49363,71125,Ja
Unbekannt,186,109,Gelegentlich,62,47858,100288,Nein
Unbekannt,178,84,Oft,51,60396,96465,Nein
Unbekannt,164,81,Oft,53,58128,107802,Nein
Unbekannt,171,61,Nein,35,72777,37266,Nein
Unbekannt,163,81,Nein,69,54363,68960,Nein
Unbekannt,180,102,Oft,66,70763,95970,Nein
Unbekannt,154,79,Oft,35,20071,85007,Ja
Unbekannt,181,90,Nein,39,45983,45321,Ja
Unbekannt,153,61,Nein,69,68172,73051,Nein
Unbekannt,194,63,Nein,62,20173,35716,Ja
Unbekannt,168,112,Oft,56,31289,79113,Ja
Unbekannt,157,93,Nein,74,70021,70367,Nein
Unbekannt,181,92,Gelegentlich,51,21815,99262,Nein
Unbekannt,183,105,Nein,59,75094,69190,Nein
Unbekannt,190,71,Gelegentlich,33,10437,60505,Ja
Unbekannt,188,93,Oft,41,51515,69596,Ja
Unbekannt,191,60,Nein,33,61595,100661,Nein
Unbekannt,183,59,Nein,26,23063,53413,Ja
Unbekannt,197,105,Nein,30,71494,34838,Nein
Unbekannt,181,106,Nein,32,50736,96662,Nein
Unbekannt,188,111,Nein,28,34638,45443,Ja
Unbekannt,187,106,Gelegentlich,53,13243,83814,Ja
Unbekannt,185,63,Nein,57,40881,82098,Ja
Unbekannt,197,65,Oft,31,36206,75987,Ja
Unbekannt,199,102,Oft,63,30010,25514,Ja
Unbekannt,167,85,Nein,33,31418,25935,Nein
Unbekannt,156,100,Nein,69,11684,52856,Nein
Unbekannt,191,90,Gelegentlich,59,22654,47471,Nein
Unbekannt,185,99,Nein,65,49733,102619,Nein
Unbekannt,160,109,Oft,57,19910,62824,Ja
Unbekannt,175,93,Nein,69,15795,84543,Nein
Unbekannt,198,97,Nein,28,47054,36731,Ja
Unbekannt,158,70,Oft,39,65358,52120,Ja
Unbekannt,184,61,Nein,43,48530,65763,Ja
Unbekannt,161,99,Gelegentlich,64,43999,32673,Ja
Unbekannt,182,96,Oft,50,19679,84962,Ja
Unbekannt,182,95,Nein,38,81784,34626,Nein
Unbekannt,173,69,Nein,54,43629,48697,Ja
Unbekannt,184,107,Oft,25,55634,34351,Ja
Unbekannt,173,82,Nein,44,69607,100404,Nein
Unbekannt,194,88,Nein,34,61801,76693,Ja
Unbekannt,186,92,Gelegentlich,41,51222,52920,Ja
Unbekannt,172,94,Gelegentlich,72,51467,32173,Nein
Unbekannt,182,60,Oft,46,45735,98069,Nein
Unbekannt,183,111,Gelegentlich,57,57460,74665,Ja
Unbekannt,195,59,Nein,67,26021,28478,Ja
Unbekannt,201,72,Oft,61,65616,23260,Ja
Unbekannt,187,82,Nein,48,52525,30074,Ja
Unbekannt,176,102,Nein,32,40565,61413,Ja
Unbekannt,153,66,Gelegentlich,49,80522,42179,Nein
Unbekannt,156,57,Nein,29,37944,84556,Nein
Unbekannt,194,109,Oft,57,77767,99431,Nein
Unbekannt,197,78,Oft,35,14278,34923,Ja
Unbekannt,185,63,Oft,31,76187,65339,Nein
Unbekannt,174,102,Nein,60,69331,62105,Ja
Unbekannt,199,104,Gelegentlich,29,20841,76859,Ja
Unbekannt,155,99,Nein,46,71806,50065,Nein
Unbekannt,170,106,Gelegentlich,73,27580,72376,Nein
Unbekannt,152,95,Gelegentlich,28,22083,104152,Ja
Unbekannt,181,92,Oft,56,65144,37080,Ja
Unbekannt,179,80,Nein,46,27437,107724,Nein
Unbekannt,152,84,Nein,30,27334,61577,Ja
Unbekannt,180,82,Gelegentlich,31,71347,51859,Ja
Unbekannt,169,89,Nein,57,10596,93931,Nein
Unbekannt,152,96,Oft,58,82927,52770,Nein
Unbekannt,200,85,Oft,73,30980,94350,Nein
Unbekannt,158,73,Oft,67,48518,33501,Nein
Unbekannt,179,79,Nein,47,36664,66265,Ja
Unbekannt,194,75,Nein,69,48662,66642,Nein
Unbekannt,185,71,Nein,32,62336,32222,Ja
Unbekannt,153,81,Nein,57,42514,94269,Nein
Unbekannt,173,62,Gelegentlich,48,47670,103004,Nein
Unbekannt,173,64,Nein,26,46992,42709,Ja
Unbekannt,189,104,Nein,28,45008,40325,Ja
Unbekannt,201,88,Nein,31,67794,46721,Ja
Unbekannt,164,62,Gelegentlich,38,61030,94509,Nein
Unbekannt,195,91,Nein,43,41404,58158,Ja
Unbekannt,153,83,Gelegentlich,46,74227,109182,Nein
Unbekannt,168,104,Nein,34,13762,63650,Ja
Unbekannt,187,108,Gelegentlich,68,55544,65221,Nein
Unbekannt,176,74,Oft,41,27066,109220,Nein
Unbekannt,178,109,Gelegentlich,39,39007,80725,Nein
Unbekannt,162,97,Gelegentlich,67,11472,56025,Nein
Unbekannt,157,61,Nein,44,64070,47074,Ja
Unbekannt,175,76,Nein,72,70294,82447,Nein
Unbekannt,195,80,Gelegentlich,68,20526,96580,Nein
Unbekannt,183,111,Oft,50,63863,57596,Ja
Unbekannt,173,100,Oft,25,76247,49390,Nein
Unbekannt,158,87,Nein,44,20849,98873,Nein
Unbekannt,158,91,Gelegentlich,45,11927,75204,Ja
Unbekannt,200,61,Gelegentlich,73,66857,30723,Nein
Unbekannt,200,94,Gelegentlich,34,70855,59739,Ja
Unbekannt,172,58,Gelegentlich,69,18732,30796,Nein
Unbekannt,189,87,Nein,48,30957,47823,Ja
Unbekannt,179,111,Oft,62,72115,30350,Nein
Unbekannt,189,71,Nein,45,43765,66672,Ja
Unbekannt,200,74,Oft,40,23297,69611,Ja
Unbekannt,153,112,Nein,56,52365,67816,Ja
Unbekannt,169,93,Nein,46,13369,78404,Ja
Unbekannt,175,68,Gelegentlich,47,49811,34744,Ja
Unbekannt,160,88,Gelegentlich,66,60046,94853,Ja
Unbekannt,169,76,Nein,45,66943,79497,Ja
Unbekannt,195,58,Oft,31,34595,87419,Ja
Unbekannt,154,107,Nein,66,34782,103676,Nein
Unbekannt,156,70,Nein,27,52402,76375,Nein
Unbekannt,161,58,Nein,62,16601,79311,Ja
Unbekannt,182,64,Nein,70,29482,63938,Nein
Unbekannt,165,70,Gelegentlich,70,50795,36123,Nein
Unbekannt,188,77,Nein,38,16491,32999,Nein
Unbekannt,166,109,Oft,32,56111,104789,Nein
Unbekannt,189,58,Nein,55,42688,70089,Ja
Unbekannt,164,77,Nein,33,67117,27131,Ja
Unbekannt,185,66,Nein,55,76108,31042,Nein
Unbekannt,158,58,Gelegentlich,56,69403,29904,Ja
Unbekannt,198,105,Oft,72,23228,62707,Nein
Unbekannt,173,110,Nein,35,79128,52205,Ja
Unbekannt,169,89,Oft,74,16263,34137,Nein
Unbekannt,159,77,Nein,32,58963,57960,Ja
Unbekannt,176,107,Nein,55,72073,59645,Nein
Unbekannt,174,92,Oft,36,82493,70656,Nein
Unbekannt,154,82,Nein,52,69711,53504,Ja
Unbekannt,195,106,Nein,74,17889,35147,Nein
Unbekannt,196,66,Gelegentlich,29,76029,40932,Nein
Unbekannt,190,101,Gelegentlich,73,57196,91844,Nein
Unbekannt,175,107,Nein,30,16446,42165,Ja
Unbekannt,191,100,Nein,42,23684,83572,Ja
Unbekannt,195,102,Nein,50,68122,30447,Ja
Unbekannt,185,90,Nein,63,71001,23854,Nein
Unbekannt,155,106,Oft,53,68521,40415,Nein
Unbekannt,157,58,Gelegentlich,71,80999,35353,Nein
Unbekannt,172,69,Gelegentlich,72,37708,23029,Nein
Unbekannt,190,109,Nein,45,47651,81347,Ja
Unbekannt,180,92,Nein,29,18378,81596,Ja
Unbekannt,175,85,Oft,52,56583,81920,Ja
Unbekannt,153,91,Nein,53,16689,87848,Ja
Unbekannt,160,84,Oft,62,50625,97435,Nein
Unbekannt,198,90,Nein,44,40158,27742,Ja
Unbekannt,181,62,Oft,41,53078,89938,Ja
Unbekannt,176,69,Nein,69,72012,34271,Nein
Unbekannt,162,57,Nein,70,40077,36813,Nein
Unbekannt,199,102,Nein,57,55632,54776,Nein
Unbekannt,169,84,Oft,31,28762,52638,Ja
Unbekannt,174,85,Gelegentlich,71,74921,39943,Nein
Unbekannt,193,69,Oft,38,80096,61236,Nein
Unbekannt,191,66,Oft,71,65669,68554,Nein
Unbekannt,173,108,Nein,36,81848,88438,Nein
Unbekannt,182,109,Nein,47,69480,59122,Ja
Unbekannt,199,87,Nein,60,82242,49876,Nein
Unbekannt,184,91,Gelegentlich,74,40762,104800,Nein
Unbekannt,164,91,Gelegentlich,40,46417,43938,Ja
Unbekannt,187,72,Oft,40,76235,105413,Nein
Unbekannt,179,106,Oft,30,26889,91253,Nein
Unbekannt,200,57,Gelegentlich,51,79242,39064,Nein
Unbekannt,166,65,Nein,56,23028,98294,Nein
Unbekannt,176,86,Nein,60,49036,39956,Ja
Unbekannt,165,62,Nein,71,79880,77330,Nein
Unbekannt,155,58,Gelegentlich,74,82282,95076,Nein
Unbekannt,157,74,Nein,72,10548,72857,Nein
Unbekannt,155,108,Gelegentlich,42,21301,71140,Ja
Unbekannt,201,95,Gelegentlich,38,70651,87671,Nein
Unbekannt,181,92,Oft,66,44055,106559,Nein
Unbekannt,190,61,Oft,56,40619,50905,Ja
Unbekannt,194,69,Nein,58,69520,92205,Nein
Unbekannt,192,74,Nein,71,15463,106946,Nein
Unbekannt,198,79,Nein,55,15308,45185,Ja
Unbekannt,153,62,Nein,52,74494,89198,Nein
Unbekannt,158,96,Oft,69,60513,31190,Ja
Unbekannt,187,103,Gelegentlich,71,22823,34202,Ja
Unbekannt,195,96,Gelegentlich,72,45515,42608,Nein
Unbekannt,170,98,Gelegentlich,68,65916,92857,Nein
Unbekannt,162,97,Oft,68,48797,63690,Ja
Unbekannt,180,57,Gelegentlich,62,21192,95130,Ja
Unbekannt,152,89,Gelegentlich,53,70747,100576,Nein
Unbekannt,153,95,Nein,52,23391,51289,Ja
Unbekannt,198,56,Nein,49,48888,91224,Nein
Unbekannt,171,85,Nein,27,20700,84912,Ja
Unbekannt,190,103,Nein,71,62351,50793,Nein
Unbekannt,163,59,Nein,52,66606,80982,Ja
Unbekannt,181,77,Nein,48,34145,70232,Ja
Unbekannt,196,85,Gelegentlich,38,24588,85708,Ja
Unbekannt,182,102,Gelegentlich,67,55446,72884,Nein
Unbekannt,197,108,Nein,70,10917,64194,Nein
Unbekannt,201,86,Gelegentlich,58,16882,82734,Ja
Unbekannt,159,82,Oft,70,66363,54162,Nein
Unbekannt,152,85,Nein,67,38042,74220,Nein
Unbekannt,197,109,Nein,36,75480,69832,Nein
Unbekannt,158,60,Oft,35,63937,80625,Nein
Unbekannt,155,65,Gelegentlich,55,52724,87386,Ja
Unbekannt,187,99,Nein,73,41686,33786,Nein
Unbekannt,160,96,Nein,52,63671,44033,Ja
Unbekannt,159,96,Gelegentlich,49,20019,86879,Nein
Unbekannt,175,94,Nein,29,36289,88135,Ja
Unbekannt,198,76,Gelegentlich,61,23131,102977,Nein
Unbekannt,188,58,Oft,55,64031,109654,Ja
Unbekannt,185,106,Nein,72,22479,65578,Nein
Unbekannt,155,56,Nein,38,82391,55385,Nein
Unbekannt,166,107,Gelegentlich,51,23708,58215,Nein
Unbekannt,198,75,Nein,58,52060,45945,Ja
Unbekannt,194,69,Nein,25,51540,74507,Ja
Unbekannt,196,76,Nein,43,37216,34202,Nein
Unbekannt,180,88,Nein,32,20567,38820,Nein
Unbekannt,159,81,Gelegentlich,36,35922,103416,Nein
Unbekannt,160,88,Nein,65,58013,68081,Ja
Unbekannt,188,86,Oft,75,42232,101792,Nein
Unbekannt,198,91,Nein,66,10373,61402,Nein
Unbekannt,184,106,Nein,25,30955,98039,Ja
Unbekannt,178,86,Oft,68,28568,88206,Nein
Unbekannt,181,111,Oft,54,41435,87523,Ja
Unbekannt,163,78,Nein,56,14370,40737,Ja
Unbekannt,192,74,Gelegentlich,47,76733,23349,Nein
Unbekannt,190,84,Oft,48,55882,87383,Ja
Unbekannt,180,99,Nein,75,50981,39412,Nein
Unbekannt,173,89,Gelegentlich,71,36996,62662,Nein
Unbekannt,178,95,Nein,60,21573,67998,Ja
Unbekannt,169,64,Nein,43,49819,104058,Nein
Unbekannt,201,111,Nein,67,25544,46585,Nein
Unbekannt,169,103,Nein,47,29670,95765,Nein
Unbekannt,199,58,Oft,70,33076,42916,Nein
Unbekannt,152,60,Gelegentlich,32,67209,27430,Ja
Unbekannt,190,61,Gelegentlich,35,12223,29680,Ja
Unbekannt,173,74,Gelegentlich,62,42772,89651,Ja
Unbekannt,183,65,Oft,48,14177,90900,Nein
Unbekannt,167,59,Oft,64,47089,95928,Nein
Unbekannt,197,111,Nein,25,72284,71557,Nein
Unbekannt,162,95,Nein,45,77948,69810,Nein
Unbekannt,170,96,Oft,32,15284,73311,Ja
Unbekannt,166,69,Nein,47,70741,33673,Ja
Unbekannt,153,100,Nein,42,80957,32986,Nein
Unbekannt,181,101,Nein,44,20256,89266,Ja
Unbekannt,193,65,Nein,67,39896,44384,Nein
Unbekannt,180,77,Nein,70,35091,35816,Nein
Unbekannt,169,77,Nein,35,79321,53207,Nein
Unbekannt,158,101,Nein,36,31168,45344,Ja
Unbekannt,157,76,Oft,26,22476,80697,Ja
Unbekannt,200,87,Gelegentlich,39,54564,63914,Ja
Unbekannt,178,79,Gelegentlich,26,68602,93365,Nein
Unbekannt,155,110,Nein,59,70678,71188,Nein
Unbekannt,164,95,Nein,55,58326,92504,Nein
Unbekannt,161,98,Nein,41,17790,34603,Ja
Unbekannt,167,64,Gelegentlich,38,29323,56536,Ja
Unbekannt,196,102,Gelegentlich,47,29071,59825,Ja
Unbekannt,177,74,Nein,38,46253,59091,Ja
Unbekannt,159,86,Gelegentlich,45,17622,49214,Ja
Unbekannt,158,60,Oft,46,66321,77372,Ja
Unbekannt,154,71,Nein,28,54101,70738,Ja
Unbekannt,194,76,Gelegentlich,48,18908,68021,Ja
Unbekannt,200,59,Gelegentlich,38,43725,28985,Ja
Unbekannt,197,81,Oft,52,27872,71880,Ja
Unbekannt,171,87,Oft,41,15264,78798,Ja
Unbekannt,196,110,Nein,32,53148,27726,Ja
Unbekannt,175,61,Gelegentlich,40,33302,51993,Ja
Unbekannt,174,57,Oft,30,26039,89898,Ja
Unbekannt,159,69,Nein,58,38353,58014,Ja
Unbekannt,155,60,Nein,39,50503,63681,Ja
Unbekannt,183,84,Nein,74,23585,74620,Nein
Unbekannt,167,69,Nein,31,61473,62746,Nein
Unbekannt,174,111,Nein,45,78878,49185,Nein
Unbekannt,162,90,Gelegentlich,74,63969,87895,Nein
Unbekannt,151,83,Nein,53,60747,33910,Ja
Unbekannt,191,101,Nein,64,53500,85445,Ja
Unbekannt,169,77,Gelegentlich,63,17099,108696,Nein
Unbekannt,152,92,Nein,58,50053,45556,Nein
Unbekannt,187,60,Nein,39,27127,88831,Ja
Unbekannt,162,63,Nein,31,52006,30454,Ja
Unbekannt,185,66,Gelegentlich,32,44767,95305,Nein
Unbekannt,163,73,Nein,40,17358,93897,Nein
Unbekannt,164,102,Nein,31,12273,35100,Ja
Unbekannt,158,95,Oft,29,21618,96756,Nein
Unbekannt,168,109,Nein,58,31106,92757,Nein
Unbekannt,189,97,Oft,44,61354,45675,Ja
Unbekannt,195,58,Gelegentlich,38,21151,46741,Ja
Unbekannt,187,109,Nein,25,73385,44079,Nein
Unbekannt,163,109,Nein,26,28157,40969,Nein
Unbekannt,174,61,Nein,75,33862,45785,Ja
Unbekannt,198,64,Oft,38,59382,80860,Ja
Unbekannt,182,76,Gelegentlich,53,79698,36547,Nein
Unbekannt,164,64,Nein,29,50528,76517,Ja
Unbekannt,183,84,Nein,71,79185,44558,Nein
Unbekannt,186,96,Nein,69,31263,97187,Nein
Unbekannt,171,91,Oft,47,22945,108033,Nein
Unbekannt,161,62,Nein,69,64405,35662,Nein
Unbekannt,166,77,Oft,54,77433,48423,Nein
Unbekannt,186,62,Gelegentlich,32,27910,30429,Ja
Unbekannt,183,102,Oft,46,19107,70547,Ja
Unbekannt,163,112,Nein,54,17794,89536,Ja
Unbekannt,153,92,Nein,29,23973,40901,Nein
Unbekannt,178,73,Nein,39,47204,61075,Ja
Unbekannt,160,104,Oft,27,25278,80191,Ja
Unbekannt,177,108,Nein,37,68610,90084,Nein
Unbekannt,195,60,Gelegentlich,32,29439,36498,Ja
Unbekannt,182,97,Nein,45,63265,84016,Ja
Unbekannt,165,101,Oft,75,26665,32112,Nein
Unbekannt,194,60,Gelegentlich,43,69698,108017,Ja
Unbekannt,159,82,Gelegentlich,33,64431,24577,Ja
Unbekannt,164,95,Nein,65,64991,48132,Nein
Unbekannt,185,61,Oft,73,66921,95641,Nein
Unbekannt,162,109,Nein,33,27840,84194,Ja
Unbekannt,192,63,Nein,72,65921,72326,Nein
Unbekannt,167,95,Nein,34,32656,66128,Ja
Unbekannt,175,101,Nein,27,66351,41398,Ja
Unbekannt,189,85,Nein,31,60593,95924,Nein
Unbekannt,188,87,Nein,56,21586,63110,Ja
Unbekannt,183,108,Nein,30,25524,93353,Ja
Unbekannt,163,110,Gelegentlich,61,21612,63529,Ja
Unbekannt,188,59,Nein,70,49175,53832,Nein
Unbekannt,168,72,Oft,71,25749,55323,Nein
Unbekannt,166,111,Oft,60,30116,69238,Ja
Unbekannt,157,72,Oft,48,14061,34785,Ja
Unbekannt,152,60,Nein,67,71618,88971,Nein
Unbekannt,197,76,Gelegentlich,49,48493,31944,Ja
Unbekannt,197,74,Nein,62,38590,87095,Ja
Unbekannt,170,91,Nein,74,27892,89114,Nein
Unbekannt,186,79,Gelegentlich,44,48678,103002,Nein
Unbekannt,185,88,Nein,71,14583,85090,Nein
Unbekannt,157,83,Gelegentlich,56,71860,67521,Nein
Unbekannt,161,95,Oft,67,17507,55630,Nein
Unbekannt,196,108,Gelegentlich,46,29371,64930,Ja
Unbekannt,196,73,Oft,26,40834,67498,Ja
Unbekannt,170,86,Oft,26,27307,26805,Ja
Unbekannt,164,94,Nein,53,10545,94533,Nein
Unbekannt,181,102,Nein,46,16813,98582,Nein
Unbekannt,182,96,Gelegentlich,68,78796,88054,Nein
Unbekannt,152,99,Nein,50,20391,67012,Nein
Unbekannt,192,104,Oft,73,71924,68773,Nein
Unbekannt,177,71,Nein,61,47470,62595,Nein
Unbekannt,196,66,Oft,57,60346,100254,Nein
Unbekannt,157,76,Oft,52,53513,40261,Ja
Unbekannt,198,108,Gelegentlich,28,19823,44710,Ja
Unbekannt,197,77,Oft,31,38113,30040,Ja
Unbekannt,156,85,Gelegentlich,29,53675,82748,Ja
Unbekannt,172,79,Oft,43,56905,72492,Ja
Unbekannt,167,72,Oft,35,63249,79869,Ja
Unbekannt,193,97,Oft,35,63040,89176,Ja
Unbekannt,198,97,Gelegentlich,60,30035,60751,Ja
Unbekannt,187,82,Nein,28,72370,60650,Nein
Unbekannt,185,76,Nein,50,66276,62641,Nein
Unbekannt,183,103,Nein,35,67835,40844,Ja
Unbekannt,167,65,Nein,47,34157,63308,Ja
Unbekannt,188,77,Gelegentlich,48,21984,35431,Ja
Unbekannt,159,91,Nein,31,54977,58467,Ja
Unbekannt,189,67,Nein,45,43215,96792,Nein
Unbekannt,156,82,Oft,40,80723,106131,Nein
Unbekannt,199,98,Nein,53,19701,48331,Ja
Unbekannt,181,101,Oft,65,70317,87741,Nein
Unbekannt,196,95,Nein,34,37940,89765,Nein
Unbekannt,161,76,Nein,38,66376,104478,Nein
Unbekannt,200,86,Gelegentlich,36,66776,47126,Ja
Unbekannt,163,73,Oft,59,23621,36256,Ja
Unbekannt,162,111,Gelegentlich,27,67061,74866,Ja
Unbekannt,171,81,Nein,27,55728,35427,Ja
Unbekannt,190,72,Gelegentlich,49,50644,93641,Nein
Unbekannt,193,94,Nein,35,67149,66683,Ja
Unbekannt,171,82,Gelegentlich,68,17416,96948,Ja
Unbekannt,171,98,Nein,27,47372,34815,Ja
Unbekannt,190,72,Nein,36,58161,108080,Nein
Unbekannt,163,99,Nein,73,68771,45429,Nein
Unbekannt,194,95,Oft,64,23642,90230,Nein
Unbekannt,185,89,Nein,56,39370,55648,Ja
Unbekannt,200,72,Nein,60,73527,73247,Nein
Unbekannt,160,61,Nein,75,37468,97226,Ja
Unbekannt,162,69,Gelegentlich,48,66342,51974,Ja
Unbekannt,167,105,Gelegentlich,41,55162,85997,Ja
Unbekannt,189,67,Nein,71,33660,66637,Nein
Unbekannt,169,58,Nein,71,69031,23406,Nein
Unbekannt,181,103,Gelegentlich,53,30361,94176,Nein
Unbekannt,170,63,Nein,55,18329,93505,Nein
Unbekannt,179,98,Oft,68,61822,84412,Nein
Unbekannt,170,97,Gelegentlich,69,72784,77262,Nein
Unbekannt,184,81,Gelegentlich,29,13568,105381,Nein
Unbekannt,152,77,Gelegentlich,61,45353,93874,Nein
Unbekannt,192,67,Nein,69,32109,49958,Nein
Unbekannt,168,103,Gelegentlich,64,39784,90962,Nein
Unbekannt,187,87,Nein,44,34204,61159,Nein
Unbekannt,199,108,Nein,67,64553,86410,Nein
Unbekannt,176,98,Oft,63,28624,49100,Nein
Unbekannt,184,101,Nein,68,71721,98845,Nein
Unbekannt,172,91,Nein,34,29912,27000,Ja
Unbekannt,193,94,Nein,72,47732,64822,Nein
Unbekannt,184,111,Nein,44,51540,42961,Ja
Unbekannt,176,57,Nein,44,59283,64146,Ja
Unbekannt,169,69,Nein,64,16927,74003,Ja
Unbekannt,185,75,Nein,65,82918,107551,Nein
Unbekannt,156,70,Nein,65,73724,106434,Nein
Unbekannt,153,82,Nein,62,29264,68139,Ja
Unbekannt,194,66,Gelegentlich,25,44153,38528,Ja
Unbekannt,184,109,Nein,33,11383,106485,Nein
Unbekannt,182,76,Nein,56,36247,56723,Ja
Unbekannt,172,61,Oft,26,44706,105676,Nein
Unbekannt,176,110,Gelegentlich,62,59086,99731,Nein
Unbekannt,159,70,Gelegentlich,63,77440,103322,Nein
Unbekannt,156,59,Nein,69,28587,79319,Nein
Unbekannt,185,61,Nein,30,57843,53353,Nein
Unbekannt,158,81,Gelegentlich,50,61547,51107,Ja
Unbekannt,177,90,Nein,26,51886,104759,Nein
Unbekannt,151,65,Nein,35,55258,30318,Ja
Unbekannt,172,81,Gelegentlich,41,30727,58627,Ja
Unbekannt,162,87,Gelegentlich,58,23077,52600,Ja
Unbekannt,184,104,Nein,42,52429,75770,Ja
Unbekannt,176,69,Nein,26,65884,72809,Ja
Unbekannt,181,76,Gelegentlich,47,77069,107678,Ja
Unbekannt,161,81,Oft,74,80865,48539,Nein
Unbekannt,158,106,Nein,49,65757,73511,Ja
Unbekannt,152,72,Oft,46,24243,79226,Ja
Unbekannt,198,74,Oft,46,74357,33074,Nein
Unbekannt,186,96,Oft,61,42795,60652,Ja
Unbekannt,179,88,Gelegentlich,30,58852,73491,Ja
Unbekannt,166,101,Oft,70,47958,36191,Nein
Unbekannt,153,88,Nein,42,28994,42795,Ja
Unbekannt,194,104,Nein,62,20443,40885,Ja
Unbekannt,181,82,Oft,69,52203,54390,Nein
Unbekannt,152,100,Gelegentlich,45,78584,89282,Ja
Unbekannt,198,112,Nein,45,60105,38480,Nein
Unbekannt,151,87,Nein,56,56309,77175,Ja
Unbekannt,183,82,Nein,29,79136,80485,Nein
Unbekannt,190,104,Gelegentlich,29,33266,25137,Ja
Unbekannt,177,97,Gelegentlich,74,64002,75520,Ja
Unbekannt,166,76,Nein,54,64723,90715,Ja
Unbekannt,182,109,Nein,70,52005,98839,Nein
Unbekannt,172,94,Nein,67,56640,25185,Nein
Unbekannt,178,59,Gelegentlich,39,50365,63122,Ja
Unbekannt,161,107,Oft,27,42557,37661,Ja
Unbekannt,188,66,Nein,58,26788,102640,Nein
Unbekannt,162,82,Nein,37,47476,26932,Ja
Unbekannt,156,76,Nein,73,13554,50281,Nein
Unbekannt,196,83,Gelegentlich,62,24666,46419,Ja
Unbekannt,192,57,Gelegentlich,52,28794,83613,Ja
Unbekannt,195,65,Nein,47,31817,24257,Ja
Unbekannt,155,100,Nein,60,35170,79197,Ja
Unbekannt,186,85,Nein,28,35711,86228,Ja
Unbekannt,160,95,Nein,75,73782,59455,Nein
Unbekannt,193,95,Oft,47,51839,24989,Nein
Unbekannt,187,100,Gelegentlich,34,30926,59444,Ja
Unbekannt,190,76,Nein,30,71044,91652,Ja
Unbekannt,189,68,Nein,36,68973,100422,Nein
Unbekannt,154,93,Nein,64,67355,43408,Ja
Unbekannt,181,93,Oft,57,10488,70328,Ja
